ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Sum.f64,SumSQ.f64
l2cache_0,stateEvent_FetchInvX_EI,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FetchInv_E,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FetchInv_EInv,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FetchInv_EInvX,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FetchInv_EI,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FetchResp_EInv,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FetchResp_EInvX,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FetchResp_EI,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FetchXResp_EInv,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FetchXResp_EInvX,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FetchXResp_EI,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_AckInv_EInv,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_AckInv_EInvX,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_AckInv_EI,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FlushLine_E,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FlushLine_EInv,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FlushLine_EInvX,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FlushLine_EI,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FlushLineInv_E,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FlushLineInv_EInv,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FlushLineInv_EInvX,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,stateEvent_FlushLineInv_EI,,Accumulator,144161750,0,0,0,0,0,0
l2cache_0,eventSent_PutE,,Accumulator,144161750,0,892,892,892,0,0
